Incident ID,Incident Date,State,City Or County,Address,Killed,Injured,Latitude,Longitude
2137464,09/10/2021,Colorado,Denver,7300 block of E 22nd Ave,1,3,39.7392364,-104.984862
2136230,08/10/2021,Maryland,Baltimore,2600 block of Jefferson St,0,4,39.2908816,-76.610759
2136270,08/10/2021,District of Columbia,Washington,1700 block of Independence Ave SE,1,3,38.8950368,-77.0365427
2135536,08/10/2021,Alabama,Montgomery,1800 block of Cotton Ct,1,3,32.37742,-86.3091683
2135508,07/10/2021,Wisconsin,Milwaukee,W Cherry St and N 8th St,3,1,43.0386475,-87.9090751
2134657,07/10/2021,Illinois,Chicago,900 block of N Orleans St,0,4,41.8755616,-87.6244212
2135498,07/10/2021,Wisconsin,Milwaukee,2400 block of N 37th St,0,5,43.0386475,-87.9090751
2135666,07/10/2021,Louisiana,New Orleans,S Robertson St and Martin Luther King Jr Blvd,1,4,29.9759983,-90.0782127
2134217,06/10/2021,Maryland,Baltimore,1243 Patterson Park Ave,1,5,39.2908816,-76.610759
2134359,06/10/2021,Louisiana,New Orleans,603 General Taylor,2,2,29.9759983,-90.0782127
2136132,06/10/2021,Ohio,Cleveland,9200 block of Marshall Ave,0,4,41.4996574,-81.6936772
2135659,06/10/2021,Ohio,Cleveland,Marshall Ave and E 93rd St,0,4,41.4996574,-81.6936772
2133962,05/10/2021,Illinois,Rockford,400 block of S Independence Ave,1,3,42.2713945,-89.093966
2133137,05/10/2021,Minnesota,Saint Paul,922 Thomas Ave W,0,4,44.9497487,-93.0931028
2132656,04/10/2021,Minnesota,Minneapolis,626 W Broadway Ave,0,4,44.9772995,-93.2654692
2131471,03/10/2021,South Carolina,Bishopville,1113 Sumter Hwy,1,4,34.2182107,-80.2484056
2131406,02/10/2021,Texas,San Antonio,6222 S New Braunfels Ave,1,3,29.4246002,-98.4951405
2130634,02/10/2021,Colorado,Aurora,12230 E Colfax Ave,1,3,39.7405111,-104.830994
2130763,01/10/2021,Iowa,Cedar Rapids,525 33rd Ave SW,0,6,41.9758872,-91.6704053
2130370,01/10/2021,District of Columbia,Washington,Forrester St SW and Galveston Pl SW,1,5,38.8950368,-77.0365427
2128682,29/09/2021,Illinois,Chicago,800 block of N Milwaukee Ave,0,4,41.8755616,-87.6244212
2128023,28/09/2021,Minnesota,Minneapolis,2700 block of Bloomington Ave,1,3,44.9772995,-93.2654692
2127374,28/09/2021,Illinois,Chicago,6500 block of S Calumet Ave,1,3,41.8755616,-87.6244212
2126747,27/09/2021,New York,New York (Manhattan),3964 10th Ave,0,4,40.77310345,-73.98151986665067
2126450,27/09/2021,Illinois,Chicago,826 N Ridgeway Ave,1,3,41.8755616,-87.6244212
2126261,26/09/2021,Washington,Seattle (Des Moines),22855 Pacific Hwy S,3,3,47.3764305,-122.2976700121255
2125790,26/09/2021,Illinois,Chicago,800 block of S Albany Ave,0,6,41.8755616,-87.6244212
2125953,26/09/2021,California,Oakland,1400 block of 8th Ave,0,4,37.8044557,-122.271356
2125613,25/09/2021,New York,Utica,800 block of Mohawk St,0,4,43.1009031,-75.2326641
2125444,25/09/2021,Tennessee,Athens,Co Rd 60,4,1,35.4428864,-84.5930113
2126241,25/09/2021,Tennessee,Chattanooga,1124 Grove St,2,5,35.0457219,-85.3094883
2125227,25/09/2021,California,Riverside,Mockingbird Canyon Rd and Mariposa Ave,0,6,33.9824949,-117.374238
2124396,24/09/2021,South Carolina,Aiken,749 Silver Bluff Rd,3,1,33.5723191,-81.6182086
2124887,24/09/2021,California,Los Angeles,11724 Wilmington Ave,0,4,34.0536909,-118.242766
2123395,23/09/2021,Tennessee,Collierville,240 New Byhalia Rd,1,14,35.042036,-89.6645266
2123301,23/09/2021,Pennsylvania,Philadelphia,38th St and Aspen St,0,4,39.9527237,-75.1635262
2122565,22/09/2021,North Carolina,Fayetteville,1100 block of Charlie Dr,2,2,35.0525759,-78.878292
2121381,21/09/2021,District of Columbia,Washington,2200 block of Alabama Ave SE,0,5,38.8950368,-77.0365427
2120940,20/09/2021,Pennsylvania,Philadelphia,Broad St and Chew Ave,1,5,39.9527237,-75.1635262
2121031,20/09/2021,Missouri,Saint Louis,2000 block of St Charles St,1,3,38.6280278,-90.1910154
2119583,19/09/2021,New York,Rochester,300 block of Driving Park Ave,2,2,43.157285,-77.615214
2119701,19/09/2021,Florida,Miami,14900 block of Pierce St,0,4,25.7741728,-80.19362
2119736,19/09/2021,California,Oakland,300 block of 17th St,1,3,37.8044557,-122.271356
2119745,19/09/2021,Texas,Dallas,100 block of N Malcolm X Blvd,2,4,32.7762719,-96.7968559
2119609,19/09/2021,Illinois,Chicago,900 block of N Massasoit Ave,0,5,41.8755616,-87.6244212
2119950,19/09/2021,South Carolina,Yemassee,145 Yemassee Hwy,1,7,32.6901781,-80.8506626
2119470,18/09/2021,New York,Bronx,Teller Ave and E 172nd St,1,3,40.8466508,-73.8785937
2119101,18/09/2021,Illinois,Danville,3164 E Main St,2,2,40.125222,-87.6304614
2119478,18/09/2021,Louisiana,Opelousas,500 block of Sapphire St,0,5,30.5335302,-92.081509
2118451,17/09/2021,Georgia,Augusta,519 Broad St,0,4,33.4709714,-81.9748429
2116343,14/09/2021,Maryland,Baltimore,1700 block of N Milton Ave,0,4,39.2908816,-76.610759
2116205,14/09/2021,Ohio,Cleveland,2747 Cedar Ave,0,6,41.4996574,-81.6936772
2115522,13/09/2021,Wisconsin,Milwaukee,3073 N Sherman Blvd,0,5,43.0386475,-87.9090751
2115947,12/09/2021,Minnesota,Saint Paul,7th St W and N Walnut St,4,0,44.9497487,-93.0931028
2114626,12/09/2021,Texas,Temple,900 block of S 24th St,0,4,31.098207,-97.3427847
2122103,12/09/2021,Illinois,Blue Island,12200 block of S Irving Ave,2,2,41.6573014,-87.679871
2114481,12/09/2021,Michigan,Detroit,2700 block of Halleck St,2,4,42.3315509,-83.0466403
2114510,11/09/2021,Alabama,Dothan,2000 Reeves St,0,5,31.2237285,-85.3934375
2114583,11/09/2021,New York,Utica,700 block of Noyes St,1,3,43.1009031,-75.2326641
2113623,11/09/2021,Illinois,Chicago,900 block of E 79th St,1,3,41.8755616,-87.6244212
2113841,11/09/2021,Illinois,Chicago,300 block of E Kensington Ave,2,4,41.8755616,-87.6244212
2113769,11/09/2021,New Jersey,Paterson,E 18th St and Fulton Pl,0,4,40.9167654,-74.171811
2112450,10/09/2021,Florida,Orlando,5526 S Orange Blossom Trl,0,4,28.5421109,-81.3790304
2111858,09/09/2021,Illinois,East Saint Louis,510 Martin Luther King Dr,0,7,38.6268666,-90.159707
2112252,09/09/2021,Alabama,Montgomery,1800 block of Cotton Court,1,3,32.3669656,-86.3006485
2111895,08/09/2021,Missouri,Saint Louis,4000 block of St Ferdinand Ave,0,4,38.6280278,-90.1910154
